event_id,timestamp,zone_id,event_type,duration_s,gender,age_range
e_078810,2025-03-12 13:01:14,Z_CK,exit,0,M,middle_aged
e_091362,2025-03-12 13:01:14,Z_N1,linger,95,M,adult
e_094443,2025-03-12 13:01:14,Z_C1,exit,0,M,young_adult
e_094850,2025-03-12 13:01:14,Z_C3,entry,0,M,young_adult
e_091342,2025-03-12 13:01:15,Z_C3,entry,0,M,young_adult
e_065137,2025-03-12 13:01:16,Z_N7,exit,0,M,senior
e_073379,2025-03-12 13:01:16,Z_C2,exit,0,M,adult
e_086147,2025-03-12 13:01:16,Z_C3,linger,35,F,middle_aged
e_090384,2025-03-12 13:01:16,Z_S2,entry,0,M,middle_aged
e_094851,2025-03-12 13:01:16,Z_C3,linger,32,M,young_adult
e_091343,2025-03-12 13:01:17,Z_C3,linger,13,M,young_adult
e_083736,2025-03-12 13:01:18,Z_S2,entry,0,F,middle_aged
e_086783,2025-03-12 13:01:18,Z_C2,entry,0,F,senior
e_090385,2025-03-12 13:01:19,Z_S2,linger,175,M,middle_aged
e_063458,2025-03-12 13:01:20,Z_C2,exit,0,M,adult
e_086784,2025-03-12 13:01:20,Z_C2,linger,13,F,senior
e_078318,2025-03-12 13:01:21,Z_C1,exit,0,M,adult
e_083737,2025-03-12 13:01:21,Z_S2,linger,294,F,middle_aged
e_091479,2025-03-12 13:01:22,Z_N3,entry,0,M,adult
e_063554,2025-03-12 13:01:23,Z_N5,entry,0,F,young_adult
e_087221,2025-03-12 13:01:24,Z_C2,exit,0,F,young_adult
e_088134,2025-03-12 13:01:25,Z_S5,entry,0,F,young_adult
e_062374,2025-03-12 13:01:27,Z_S3,exit,0,M,child
e_063555,2025-03-12 13:01:27,Z_N5,linger,81,F,young_adult
e_088135,2025-03-12 13:01:27,Z_S5,linger,172,F,young_adult
e_091480,2025-03-12 13:01:27,Z_N3,linger,247,M,adult
e_081737,2025-03-12 13:01:28,Z_C2,exit,0,F,child
e_091344,2025-03-12 13:01:28,Z_C3,exit,0,M,young_adult
e_077418,2025-03-12 13:01:29,Z_C2,exit,0,F,middle_aged
e_081472,2025-03-12 13:01:29,Z_E2,entry,0,F,teenager
e_094444,2025-03-12 13:01:30,Z_C2,entry,0,M,young_adult
e_073380,2025-03-12 13:01:31,Z_C1,entry,0,M,adult
e_086785,2025-03-12 13:01:31,Z_C2,exit,0,F,senior
e_082157,2025-03-12 13:01:33,Z_N3,exit,0,F,adult
e_069756,2025-03-12 13:01:34,Z_C2,exit,0,F,middle_aged
e_073381,2025-03-12 13:01:34,Z_C1,linger,17,M,adult
e_094445,2025-03-12 13:01:34,Z_C2,linger,26,M,young_adult
e_094656,2025-03-12 13:01:36,Z_E1,entry,0,M,young_adult
e_079882,2025-03-12 13:01:37,Z_S5,exit,0,F,teenager
e_081473,2025-03-12 13:01:37,Z_E2,exit,0,F,teenager
e_067922,2025-03-12 13:01:39,Z_N9,exit,0,F,young_adult
e_077419,2025-03-12 13:01:39,Z_C3,entry,0,F,middle_aged
e_078026,2025-03-12 13:01:39,Z_C3,exit,0,M,child
e_094657,2025-03-12 13:01:40,Z_E1,linger,17,M,young_adult
e_087222,2025-03-12 13:01:41,Z_C3,entry,0,F,young_adult
e_062375,2025-03-12 13:01:43,Z_C2,entry,0,M,child
e_078319,2025-03-12 13:01:43,Z_CK,entry,0,M,adult
e_062376,2025-03-12 13:01:44,Z_C2,linger,16,M,child
e_068073,2025-03-12 13:01:44,Z_N3,exit,0,M,adult
e_060878,2025-03-12 13:01:45,Z_E2,entry,0,M,adult
e_078811,2025-03-12 13:01:45,Z_E1,entry,0,M,middle_aged
e_082158,2025-03-12 13:01:45,Z_N10,entry,0,F,adult
e_094852,2025-03-12 13:01:46,Z_C3,exit,0,M,young_adult
e_065138,2025-03-12 13:01:47,Z_C2,entry,0,M,senior
e_077420,2025-03-12 13:01:47,Z_C3,exit,0,F,middle_aged
e_073382,2025-03-12 13:01:48,Z_C1,exit,0,M,adult
e_078320,2025-03-12 13:01:48,Z_CK,linger,113,M,adult
e_082159,2025-03-12 13:01:48,Z_N10,linger,294,F,adult
e_086148,2025-03-12 13:01:48,Z_C3,exit,0,F,middle_aged
e_060792,2025-03-12 13:01:49,Z_E2,entry,0,M,young_adult
e_079195,2025-03-12 13:01:50,Z_N9,exit,0,M,young_adult
e_065139,2025-03-12 13:01:51,Z_C2,linger,26,M,senior
e_087223,2025-03-12 13:01:51,Z_C3,exit,0,F,young_adult
e_060793,2025-03-12 13:01:52,Z_E2,linger,13,M,young_adult
e_060879,2025-03-12 13:01:52,Z_E2,exit,0,M,adult
e_063459,2025-03-12 13:01:52,Z_C3,entry,0,M,adult
e_086786,2025-03-12 13:01:52,Z_C1,entry,0,F,senior
e_094658,2025-03-12 13:01:53,Z_E1,exit,0,M,young_adult
e_081738,2025-03-12 13:01:54,Z_C1,entry,0,F,child
e_094853,2025-03-12 13:01:54,Z_C2,entry,0,M,young_adult
e_078812,2025-03-12 13:01:55,Z_E1,exit,0,M,middle_aged
e_086787,2025-03-12 13:01:55,Z_C1,linger,13,F,senior
e_094446,2025-03-12 13:01:56,Z_C2,exit,0,M,young_adult
e_063460,2025-03-12 13:01:57,Z_C3,linger,26,M,adult
e_081739,2025-03-12 13:01:57,Z_C1,linger,13,F,child
e_083392,2025-03-12 13:01:57,Z_CK,exit,0,F,senior
e_073383,2025-03-12 13:01:58,Z_S4,entry,0,M,adult
e_078027,2025-03-12 13:01:58,Z_N4,entry,0,M,child
e_062377,2025-03-12 13:01:59,Z_C2,exit,0,M,child
e_079883,2025-03-12 13:01:59,Z_C2,entry,0,F,teenager
e_094854,2025-03-12 13:01:59,Z_C2,linger,31,M,young_adult
e_090943,2025-03-12 13:02:00,Z_E1,entry,0,M,middle_aged
e_091345,2025-03-12 13:02:00,Z_E1,entry,0,M,young_adult
e_081474,2025-03-12 13:02:01,Z_C1,entry,0,F,teenager
e_086149,2025-03-12 13:02:01,Z_N10,entry,0,F,middle_aged
e_060794,2025-03-12 13:02:02,Z_E2,exit,0,M,young_adult
e_078028,2025-03-12 13:02:02,Z_N4,linger,114,M,child
e_067923,2025-03-12 13:02:03,Z_N10,entry,0,F,young_adult
e_073384,2025-03-12 13:02:03,Z_S4,linger,91,M,adult
e_092111,2025-03-12 13:02:03,Z_N6,exit,0,M,middle_aged
e_067924,2025-03-12 13:02:04,Z_N10,linger,208,F,young_adult
e_069757,2025-03-12 13:02:04,Z_C3,entry,0,F,middle_aged
e_086150,2025-03-12 13:02:04,Z_N10,linger,294,F,middle_aged
e_086788,2025-03-12 13:02:05,Z_C1,exit,0,F,senior
e_090944,2025-03-12 13:02:05,Z_E1,exit,0,M,middle_aged
e_060880,2025-03-12 13:02:06,Z_C1,entry,0,M,adult
e_091346,2025-03-12 13:02:06,Z_E1,exit,0,M,young_adult
e_081740,2025-03-12 13:02:07,Z_C1,exit,0,F,child
e_079884,2025-03-12 13:02:08,Z_C2,exit,0,F,teenager
e_069758,2025-03-12 13:02:09,Z_C3,linger,15,F,middle_aged
e_081475,2025-03-12 13:02:09,Z_C1,exit,0,F,teenager
e_083393,2025-03-12 13:02:09,Z_E1,entry,0,F,senior
e_060881,2025-03-12 13:02:10,Z_C1,linger,12,M,adult
e_077421,2025-03-12 13:02:11,Z_N10,entry,0,F,middle_aged
e_084883,2025-03-12 13:02:11,Z_N3,exit,0,M,senior
e_068074,2025-03-12 13:02:12,Z_C2,entry,0,M,adult
e_073331,2025-03-12 13:02:12,Z_E2,entry,0,F,adult
e_065140,2025-03-12 13:02:13,Z_C2,exit,0,M,senior
e_073332,2025-03-12 13:02:13,Z_E2,linger,15,F,adult
e_068075,2025-03-12 13:02:15,Z_C2,linger,15,M,adult
e_077422,2025-03-12 13:02:15,Z_N10,linger,186,F,middle_aged
e_083394,2025-03-12 13:02:15,Z_E1,exit,0,F,senior
e_075295,2025-03-12 13:02:16,Z_E2,entry,0,F,young_adult
e_092925,2025-03-12 13:02:16,Z_E1,entry,0,F,adult
e_069307,2025-03-12 13:02:17,Z_N9,exit,0,M,senior
e_060882,2025-03-12 13:02:18,Z_C1,exit,0,M,adult
e_063461,2025-03-12 13:02:18,Z_C3,exit,0,M,adult
e_094447,2025-03-12 13:02:18,Z_C3,entry,0,M,young_adult
e_069759,2025-03-12 13:02:19,Z_C3,exit,0,F,middle_aged
e_075296,2025-03-12 13:02:20,Z_E2,linger,14,F,young_adult
e_062378,2025-03-12 13:02:21,Z_C3,entry,0,M,child
e_081741,2025-03-12 13:02:21,Z_S5,entry,0,F,child
e_092926,2025-03-12 13:02:21,Z_E1,exit,0,F,adult
e_081742,2025-03-12 13:02:22,Z_S5,linger,20,F,child
e_087224,2025-03-12 13:02:22,Z_N9,entry,0,F,young_adult
e_094448,2025-03-12 13:02:23,Z_C3,linger,13,M,young_adult
e_094659,2025-03-12 13:02:23,Z_C1,entry,0,M,young_adult
e_079196,2025-03-12 13:02:24,Z_N8,entry,0,M,young_adult
e_090945,2025-03-12 13:02:24,Z_C1,entry,0,M,middle_aged
e_087225,2025-03-12 13:02:25,Z_N9,linger,289,F,young_adult
e_090946,2025-03-12 13:02:25,Z_C1,linger,18,M,middle_aged
e_094660,2025-03-12 13:02:25,Z_C1,linger,12,M,young_adult
e_094855,2025-03-12 13:02:25,Z_C2,exit,0,M,young_adult
e_062379,2025-03-12 13:02:26,Z_C3,linger,25,M,child
e_068076,2025-03-12 13:02:27,Z_C2,exit,0,M,adult
e_073333,2025-03-12 13:02:27,Z_E2,exit,0,F,adult
e_079197,2025-03-12 13:02:28,Z_N8,linger,82,M,young_adult
e_065141,2025-03-12 13:02:30,Z_C1,entry,0,M,senior
e_075297,2025-03-12 13:02:30,Z_E2,exit,0,F,young_adult
e_094449,2025-03-12 13:02:31,Z_C3,exit,0,M,young_adult
e_079885,2025-03-12 13:02:32,Z_C1,entry,0,F,teenager
e_083953,2025-03-12 13:02:32,Z_S5,exit,0,M,senior
e_079886,2025-03-12 13:02:33,Z_C1,linger,17,F,teenager
e_081476,2025-03-12 13:02:33,Z_S1,entry,0,F,teenager
e_060795,2025-03-12 13:02:34,Z_C1,entry,0,M,young_adult
e_064276,2025-03-12 13:02:34,Z_CK,exit,0,M,adult
e_065142,2025-03-12 13:02:35,Z_C1,linger,31,M,senior
e_094661,2025-03-12 13:02:35,Z_C1,exit,0,M,young_adult
e_086789,2025-03-12 13:02:36,Z_S3,entry,0,F,senior
e_060796,2025-03-12 13:02:37,Z_C1,linger,13,M,young_adult
e_081477,2025-03-12 13:02:37,Z_S1,linger,92,F,teenager
e_069308,2025-03-12 13:02:38,Z_C2,entry,0,M,senior
e_092112,2025-03-12 13:02:38,Z_C2,entry,0,M,middle_aged
e_081743,2025-03-12 13:02:41,Z_S5,exit,0,F,child
e_086790,2025-03-12 13:02:41,Z_S3,linger,337,F,senior
e_092113,2025-03-12 13:02:41,Z_C2,linger,23,M,middle_aged
e_090947,2025-03-12 13:02:42,Z_C1,exit,0,M,middle_aged
e_069309,2025-03-12 13:02:43,Z_C2,linger,31,M,senior
e_092927,2025-03-12 13:02:43,Z_C1,entry,0,F,adult
e_060883,2025-03-12 13:02:44,Z_C2,entry,0,M,adult
e_063556,2025-03-12 13:02:44,Z_N5,exit,0,F,young_adult
e_084884,2025-03-12 13:02:44,Z_E2,entry,0,M,senior
e_091363,2025-03-12 13:02:44,Z_N1,exit,0,M,adult
e_092928,2025-03-12 13:02:44,Z_C1,linger,19,F,adult
e_084885,2025-03-12 13:02:45,Z_E2,linger,13,M,senior
e_094662,2025-03-12 13:02:45,Z_C2,entry,0,M,young_adult
e_062380,2025-03-12 13:02:46,Z_C3,exit,0,M,child
e_060797,2025-03-12 13:02:47,Z_C1,exit,0,M,young_adult
e_063462,2025-03-12 13:02:47,Z_N3,entry,0,M,adult
e_063463,2025-03-12 13:02:48,Z_N3,linger,289,M,adult
e_060884,2025-03-12 13:02:49,Z_C2,linger,22,M,adult
e_079887,2025-03-12 13:02:49,Z_C1,exit,0,F,teenager
e_094663,2025-03-12 13:02:50,Z_C2,linger,17,M,young_adult
e_069760,2025-03-12 13:02:53,Z_N5,entry,0,F,middle_aged
e_069761,2025-03-12 13:02:54,Z_N5,linger,141,F,middle_aged
e_062381,2025-03-12 13:02:56,Z_N2,entry,0,M,child
e_067262,2025-03-12 13:02:56,Z_S3,exit,0,F,adult
e_068077,2025-03-12 13:02:56,Z_C1,entry,0,M,adult
e_081744,2025-03-12 13:02:56,Z_C1,entry,0,F,child
e_062382,2025-03-12 13:02:57,Z_N2,linger,141,M,child
e_081745,2025-03-12 13:02:57,Z_C1,linger,14,F,child
e_084886,2025-03-12 13:02:57,Z_E2,exit,0,M,senior
e_094450,2025-03-12 13:02:57,Z_N3,entry,0,M,young_adult
e_063557,2025-03-12 13:02:59,Z_N10,entry,0,F,young_adult
e_075298,2025-03-12 13:02:59,Z_C1,entry,0,F,young_adult
e_094856,2025-03-12 13:02:59,Z_C1,entry,0,M,young_adult
e_065143,2025-03-12 13:03:01,Z_C1,exit,0,M,senior
e_068078,2025-03-12 13:03:01,Z_C1,linger,20,M,adult
e_073334,2025-03-12 13:03:01,Z_C1,entry,0,F,adult
e_092114,2025-03-12 13:03:01,Z_C2,exit,0,M,middle_aged
e_094451,2025-03-12 13:03:01,Z_N3,linger,191,M,young_adult
e_073335,2025-03-12 13:03:02,Z_C1,linger,20,F,adult
e_092929,2025-03-12 13:03:02,Z_C1,exit,0,F,adult
e_094664,2025-03-12 13:03:02,Z_C2,exit,0,M,young_adult
e_075299,2025-03-12 13:03:03,Z_C1,linger,24,F,young_adult
e_091364,2025-03-12 13:03:03,Z_N9,entry,0,M,adult
e_063558,2025-03-12 13:03:04,Z_N10,linger,162,F,young_adult
e_083954,2025-03-12 13:03:05,Z_C2,entry,0,M,senior
e_091365,2025-03-12 13:03:05,Z_N9,linger,262,M,adult
e_060885,2025-03-12 13:03:06,Z_C2,exit,0,M,adult
e_083955,2025-03-12 13:03:06,Z_C2,linger,30,M,senior
e_064277,2025-03-12 13:03:07,Z_E2,entry,0,M,adult
e_060798,2025-03-12 13:03:09,Z_C2,entry,0,M,young_adult
e_067042,2025-03-12 13:03:09,Z_N4,exit,0,F,middle_aged
e_069310,2025-03-12 13:03:09,Z_C2,exit,0,M,senior
e_094857,2025-03-12 13:03:09,Z_C1,exit,0,M,young_adult
e_081746,2025-03-12 13:03:10,Z_C1,exit,0,F,child
e_060799,2025-03-12 13:03:12,Z_C2,linger,30,M,young_adult
e_090948,2025-03-12 13:03:13,Z_C2,entry,0,M,middle_aged
e_079888,2025-03-12 13:03:14,Z_CK,entry,0,F,teenager
e_086885,2025-03-12 13:03:15,Z_N1,exit,0,M,adult
e_068079,2025-03-12 13:03:16,Z_C1,exit,0,M,adult
e_064278,2025-03-12 13:03:17,Z_E2,exit,0,M,adult
e_079889,2025-03-12 13:03:17,Z_CK,linger,267,F,teenager
e_091528,2025-03-12 13:03:17,Z_S1,exit,0,F,teenager
e_090949,2025-03-12 13:03:18,Z_C2,linger,31,M,middle_aged
e_073336,2025-03-12 13:03:21,Z_C1,exit,0,F,adult
e_067263,2025-03-12 13:03:22,Z_S1,entry,0,F,adult
e_092115,2025-03-12 13:03:22,Z_C1,entry,0,M,middle_aged
e_092930,2025-03-12 13:03:22,Z_S6,entry,0,F,adult
e_075300,2025-03-12 13:03:23,Z_C1,exit,0,F,young_adult
e_092116,2025-03-12 13:03:25,Z_C1,linger,12,M,middle_aged
e_092931,2025-03-12 13:03:25,Z_S6,linger,236,F,adult
e_067264,2025-03-12 13:03:27,Z_S1,linger,116,F,adult
e_068080,2025-03-12 13:03:27,Z_CK,entry,0,M,adult
e_069311,2025-03-12 13:03:27,Z_C1,entry,0,M,senior
e_068081,2025-03-12 13:03:28,Z_CK,linger,231,M,adult
e_073385,2025-03-12 13:03:29,Z_S4,exit,0,M,adult
e_094665,2025-03-12 13:03:31,Z_C3,entry,0,M,young_adult
e_069312,2025-03-12 13:03:32,Z_C1,linger,18,M,senior
e_094666,2025-03-12 13:03:32,Z_C3,linger,34,M,young_adult
e_060886,2025-03-12 13:03:33,Z_C3,entry,0,M,adult
e_074953,2025-03-12 13:03:34,Z_E2,entry,0,F,middle_aged
e_092117,2025-03-12 13:03:34,Z_C1,exit,0,M,middle_aged
e_060887,2025-03-12 13:03:35,Z_C3,linger,32,M,adult
e_065144,2025-03-12 13:03:35,Z_S7,entry,0,M,senior
e_083956,2025-03-12 13:03:35,Z_C2,exit,0,M,senior
e_078321,2025-03-12 13:03:36,Z_CK,exit,0,M,adult
e_091529,2025-03-12 13:03:36,Z_S2,entry,0,F,teenager
e_065145,2025-03-12 13:03:37,Z_S7,linger,35,M,senior
e_081747,2025-03-12 13:03:38,Z_CK,entry,0,F,child
e_091530,2025-03-12 13:03:38,Z_S2,linger,206,F,teenager
e_060800,2025-03-12 13:03:39,Z_C2,exit,0,M,young_adult
e_074954,2025-03-12 13:03:39,Z_E2,linger,19,F,middle_aged
e_081748,2025-03-12 13:03:40,Z_CK,linger,217,F,child
e_086886,2025-03-12 13:03:43,Z_N9,entry,0,M,adult
e_067043,2025-03-12 13:03:44,Z_N9,entry,0,F,middle_aged
e_090950,2025-03-12 13:03:44,Z_C2,exit,0,M,middle_aged
e_094858,2025-03-12 13:03:44,Z_S5,entry,0,M,young_adult
e_069313,2025-03-12 13:03:45,Z_C1,exit,0,M,senior
e_067044,2025-03-12 13:03:46,Z_N9,linger,61,F,middle_aged
e_079198,2025-03-12 13:03:46,Z_N8,exit,0,M,young_adult
e_086887,2025-03-12 13:03:47,Z_N9,linger,293,M,adult
e_094859,2025-03-12 13:03:47,Z_S5,linger,79,M,young_adult
e_073337,2025-03-12 13:03:48,Z_S2,entry,0,F,adult
e_075301,2025-03-12 13:03:48,Z_C2,entry,0,F,young_adult
e_075302,2025-03-12 13:03:50,Z_C2,linger,34,F,young_adult
e_073338,2025-03-12 13:03:51,Z_S2,linger,129,F,adult
e_083957,2025-03-12 13:03:51,Z_C3,entry,0,M,senior
e_078029,2025-03-12 13:03:52,Z_N4,exit,0,M,child
e_078322,2025-03-12 13:03:52,Z_E2,entry,0,M,adult
e_074955,2025-03-12 13:03:53,Z_E2,exit,0,F,middle_aged
e_078323,2025-03-12 13:03:53,Z_E2,linger,13,M,adult
e_083958,2025-03-12 13:03:53,Z_C3,linger,12,M,senior
e_071649,2025-03-12 13:03:54,Z_N8,exit,0,F,middle_aged
e_092118,2025-03-12 13:03:56,Z_S5,entry,0,M,middle_aged
e_060801,2025-03-12 13:03:57,Z_C1,entry,0,M,young_adult
e_090951,2025-03-12 13:03:57,Z_C3,entry,0,M,middle_aged
e_071002,2025-03-12 13:03:59,Z_N3,exit,0,F,young_adult
e_092119,2025-03-12 13:03:59,Z_S5,linger,162,M,middle_aged
e_079199,2025-03-12 13:04:00,Z_C2,entry,0,M,young_adult
e_090952,2025-03-12 13:04:01,Z_C3,linger,30,M,middle_aged
e_060802,2025-03-12 13:04:02,Z_C1,linger,14,M,young_adult
e_068245,2025-03-12 13:04:02,Z_E2,entry,0,M,child
e_074956,2025-03-12 13:04:02,Z_C1,entry,0,F,middle_aged
e_073386,2025-03-12 13:04:03,Z_C1,entry,0,M,adult
e_079200,2025-03-12 13:04:03,Z_C2,linger,20,M,young_adult
e_083959,2025-03-12 13:04:03,Z_C3,exit,0,M,senior
e_078030,2025-03-12 13:04:04,Z_C2,entry,0,M,child
e_060888,2025-03-12 13:04:05,Z_C3,exit,0,M,adult
e_078324,2025-03-12 13:04:05,Z_E2,exit,0,M,adult
e_081478,2025-03-12 13:04:05,Z_S1,exit,0,F,teenager
e_094667,2025-03-12 13:04:05,Z_C3,exit,0,M,young_adult
e_074957,2025-03-12 13:04:06,Z_C1,linger,14,F,middle_aged
e_073387,2025-03-12 13:04:07,Z_C1,linger,26,M,adult
e_078031,2025-03-12 13:04:09,Z_C2,linger,28,M,child
e_065146,2025-03-12 13:04:10,Z_S7,exit,0,M,senior
e_060803,2025-03-12 13:04:11,Z_C1,exit,0,M,young_adult
e_068246,2025-03-12 13:04:11,Z_E2,exit,0,M,child
e_090386,2025-03-12 13:04:11,Z_S2,exit,0,M,middle_aged
e_064601,2025-03-12 13:04:12,Z_N6,exit,0,F,adult
e_069314,2025-03-12 13:04:16,Z_CK,entry,0,M,senior
e_074958,2025-03-12 13:04:16,Z_C1,exit,0,F,middle_aged
e_083960,2025-03-12 13:04:16,Z_N1,entry,0,M,senior
e_088136,2025-03-12 13:04:17,Z_S5,exit,0,F,young_adult
e_071650,2025-03-12 13:04:18,Z_N5,entry,0,F,middle_aged
e_083961,2025-03-12 13:04:19,Z_N1,linger,305,M,senior
e_060804,2025-03-12 13:04:20,Z_S6,entry,0,M,young_adult
e_069315,2025-03-12 13:04:20,Z_CK,linger,254,M,senior
e_079201,2025-03-12 13:04:20,Z_C2,exit,0,M,young_adult
e_060889,2025-03-12 13:04:21,Z_N6,entry,0,M,adult
e_075303,2025-03-12 13:04:22,Z_C2,exit,0,F,young_adult
e_060890,2025-03-12 13:04:23,Z_N6,linger,59,M,adult
e_071651,2025-03-12 13:04:23,Z_N5,linger,153,F,middle_aged
e_060805,2025-03-12 13:04:24,Z_S6,linger,251,M,young_adult
e_068247,2025-03-12 13:04:25,Z_C1,entry,0,M,child
e_068248,2025-03-12 13:04:27,Z_C1,linger,18,M,child
e_090953,2025-03-12 13:04:27,Z_C3,exit,0,M,middle_aged
e_071003,2025-03-12 13:04:29,Z_N8,entry,0,F,young_adult
e_073388,2025-03-12 13:04:29,Z_C1,exit,0,M,adult
e_071004,2025-03-12 13:04:30,Z_N8,linger,85,F,young_adult
e_079202,2025-03-12 13:04:30,Z_C1,entry,0,M,young_adult
e_079203,2025-03-12 13:04:31,Z_C1,linger,15,M,young_adult
e_078032,2025-03-12 13:04:32,Z_C2,exit,0,M,child
e_065147,2025-03-12 13:04:37,Z_S5,entry,0,M,senior
e_081479,2025-03-12 13:04:37,Z_C2,entry,0,F,teenager
e_094668,2025-03-12 13:04:37,Z_N5,entry,0,M,young_adult
e_064602,2025-03-12 13:04:39,Z_N5,entry,0,F,adult
e_081480,2025-03-12 13:04:39,Z_C2,linger,16,F,teenager
e_064603,2025-03-12 13:04:40,Z_N5,linger,244,F,adult
e_090387,2025-03-12 13:04:40,Z_C2,entry,0,M,middle_aged
e_065148,2025-03-12 13:04:41,Z_S5,linger,120,M,senior
e_075304,2025-03-12 13:04:42,Z_C3,entry,0,F,young_adult
e_088137,2025-03-12 13:04:42,Z_C2,entry,0,F,young_adult
e_090388,2025-03-12 13:04:42,Z_C2,linger,28,M,middle_aged
e_094669,2025-03-12 13:04:42,Z_N5,linger,209,M,young_adult
e_068249,2025-03-12 13:04:43,Z_C1,exit,0,M,child
e_075305,2025-03-12 13:04:43,Z_C3,linger,12,F,young_adult
e_088138,2025-03-12 13:04:44,Z_C2,linger,32,F,young_adult
e_067045,2025-03-12 13:04:45,Z_N9,exit,0,F,middle_aged
e_079204,2025-03-12 13:04:45,Z_C1,exit,0,M,young_adult
e_073389,2025-03-12 13:04:51,Z_C2,entry,0,M,adult
e_074959,2025-03-12 13:04:51,Z_C2,entry,0,F,middle_aged
e_081481,2025-03-12 13:04:53,Z_C2,exit,0,F,teenager
e_075306,2025-03-12 13:04:54,Z_C3,exit,0,F,young_adult
e_074960,2025-03-12 13:04:55,Z_C2,linger,19,F,middle_aged
e_073390,2025-03-12 13:04:56,Z_C2,linger,18,M,adult
e_079205,2025-03-12 13:04:56,Z_CK,entry,0,M,young_adult
e_078033,2025-03-12 13:04:57,Z_C1,entry,0,M,child
e_079206,2025-03-12 13:04:57,Z_CK,linger,146,M,young_adult
e_078034,2025-03-12 13:04:58,Z_C1,linger,17,M,child
e_090954,2025-03-12 13:04:59,Z_N8,entry,0,M,middle_aged
e_090955,2025-03-12 13:05:01,Z_N8,linger,289,M,middle_aged
e_094860,2025-03-12 13:05:03,Z_S5,exit,0,M,young_adult
e_075307,2025-03-12 13:05:04,Z_N3,entry,0,F,young_adult
e_075308,2025-03-12 13:05:07,Z_N3,linger,229,F,young_adult
e_090389,2025-03-12 13:05:08,Z_C2,exit,0,M,middle_aged
e_073391,2025-03-12 13:05:09,Z_C2,exit,0,M,adult
e_074282,2025-03-12 13:05:09,Z_E1,entry,0,M,child
e_068250,2025-03-12 13:05:10,Z_S5,entry,0,M,child
e_074961,2025-03-12 13:05:10,Z_C2,exit,0,F,middle_aged
e_081482,2025-03-12 13:05:11,Z_C3,entry,0,F,teenager
e_074283,2025-03-12 13:05:13,Z_E1,linger,15,M,child
e_067046,2025-03-12 13:05:14,Z_N8,entry,0,F,middle_aged
e_068251,2025-03-12 13:05:14,Z_S5,linger,43,M,child
e_069762,2025-03-12 13:05:14,Z_N5,exit,0,F,middle_aged
e_078035,2025-03-12 13:05:14,Z_C1,exit,0,M,child
e_088139,2025-03-12 13:05:14,Z_C2,exit,0,F,young_adult
e_065883,2025-03-12 13:05:15,Z_N10,exit,0,M,adult
e_081483,2025-03-12 13:05:15,Z_C3,linger,34,F,teenager
e_094861,2025-03-12 13:05:15,Z_C2,entry,0,M,young_adult
e_062383,2025-03-12 13:05:17,Z_N2,exit,0,M,child
e_077423,2025-03-12 13:05:17,Z_N10,exit,0,F,middle_aged
e_067265,2025-03-12 13:05:18,Z_S1,exit,0,F,adult
e_067047,2025-03-12 13:05:19,Z_N8,linger,309,F,middle_aged
e_060891,2025-03-12 13:05:20,Z_N6,exit,0,M,adult
e_075011,2025-03-12 13:05:21,Z_S3,exit,0,M,middle_aged
e_090390,2025-03-12 13:05:23,Z_C3,entry,0,M,middle_aged
e_074284,2025-03-12 13:05:24,Z_E1,exit,0,M,child
e_074962,2025-03-12 13:05:24,Z_C3,entry,0,F,middle_aged
e_090653,2025-03-12 13:05:24,Z_N7,exit,0,M,middle_aged
e_094862,2025-03-12 13:05:24,Z_C2,exit,0,M,young_adult
e_074963,2025-03-12 13:05:25,Z_C3,linger,21,F,middle_aged
e_078036,2025-03-12 13:05:25,Z_S6,entry,0,M,child
e_078037,2025-03-12 13:05:27,Z_S6,linger,118,M,child
e_090391,2025-03-12 13:05:28,Z_C3,linger,13,M,middle_aged
e_091481,2025-03-12 13:05:29,Z_N3,exit,0,M,adult
e_067266,2025-03-12 13:05:30,Z_C2,entry,0,F,adult
e_073392,2025-03-12 13:05:30,Z_C3,entry,0,M,adult
e_062384,2025-03-12 13:05:31,Z_N6,entry,0,M,child
e_067925,2025-03-12 13:05:31,Z_N10,exit,0,F,young_adult
e_075012,2025-03-12 13:05:31,Z_C2,entry,0,M,middle_aged
e_067267,2025-03-12 13:05:32,Z_C2,linger,22,F,adult
e_073393,2025-03-12 13:05:32,Z_C3,linger,32,M,adult
e_060892,2025-03-12 13:05:33,Z_N2,entry,0,M,adult
e_069763,2025-03-12 13:05:33,Z_N9,entry,0,F,middle_aged
e_075013,2025-03-12 13:05:34,Z_C2,linger,31,M,middle_aged
e_077424,2025-03-12 13:05:34,Z_E2,entry,0,F,middle_aged
e_062385,2025-03-12 13:05:36,Z_N6,linger,193,M,child
e_090392,2025-03-12 13:05:36,Z_C3,exit,0,M,middle_aged
e_060893,2025-03-12 13:05:37,Z_N2,linger,148,M,adult
e_065884,2025-03-12 13:05:37,Z_N1,entry,0,M,adult
e_077425,2025-03-12 13:05:37,Z_E2,linger,18,F,middle_aged
e_069764,2025-03-12 13:05:38,Z_N9,linger,222,F,middle_aged
e_065885,2025-03-12 13:05:39,Z_N1,linger,54,M,adult
e_088140,2025-03-12 13:05:39,Z_C3,entry,0,F,young_adult
e_063559,2025-03-12 13:05:41,Z_N10,exit,0,F,young_adult
e_088141,2025-03-12 13:05:41,Z_C3,linger,13,F,young_adult
